"id","ref_id","technology","hierarchy","specification","structure_id","owner","remediation","remediation_specification","remediation_desc","full_name","node_code","cascade","forward_attenuator","forward_equaliser","return_attenuator","return_equaliser","ac_voltage","free_tap_ports","signal_level_code","connected_rf_combiner_code","connected_exchange_code","connected_cmts_code","object_status","NBP_flag","asset_transfer"
"3NES-68-01-PCD-0760","","COAXIAL","PCD","VIRTUAL","000000015023858196","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0752","","COAXIAL","PCD","VIRTUAL","3NES-68-01-NEC-117","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0257","","COAXIAL","PCD","VIRTUAL","000000004223858756","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0265","","COAXIAL","PCD","VIRTUAL","000000000200371752","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0266","","COAXIAL","PCD","VIRTUAL","000000004223858560","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0264","","COAXIAL","PCD","VIRTUAL","000000004223859664","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0262","","COAXIAL","PCD","VIRTUAL","000000004223859707","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0263","","COAXIAL","PCD","VIRTUAL","000000004223858927","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0251","","COAXIAL","PCD","VIRTUAL","000000000200371662","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0252","","COAXIAL","PCD","VIRTUAL","000000000200371668","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0784","","COAXIAL","PCD","VIRTUAL","000000004223855718","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0788","","COAXIAL","PCD","VIRTUAL","000000004223856280","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0787","","COAXIAL","PCD","VIRTUAL","000000004223856322","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0789","","COAXIAL","PCD","VIRTUAL","000000001204216180","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0786","","COAXIAL","PCD","VIRTUAL","000000001204199467","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0248","","COAXIAL","PCD","VIRTUAL","000000015032788187","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0249","","COAXIAL","PCD","VIRTUAL","000000015032789270","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0258","","COAXIAL","PCD","VIRTUAL","000000004223859115","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0260","","COAXIAL","PCD","VIRTUAL","000000004223859301","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0259","","COAXIAL","PCD","VIRTUAL","000000004223859485","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0261","","COAXIAL","PCD","VIRTUAL","000000001204197433","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0253","","COAXIAL","PCD","VIRTUAL","000000015014342896","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0254","","COAXIAL","PCD","VIRTUAL","000000000200371662","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0256","","COAXIAL","PCD","VIRTUAL","000000000200371686","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0255","","COAXIAL","PCD","VIRTUAL","3NES-68-01-NEC-116","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0779","","COAXIAL","PCD","VIRTUAL","000000004223848637","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0781","","COAXIAL","PCD","VIRTUAL","000000004223854373","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0763","","COAXIAL","PCD","VIRTUAL","000000004223848819","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0742","","COAXIAL","PCD","VIRTUAL","000000004223848450","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0772","","COAXIAL","PCD","VIRTUAL","3NES-68-01-VSP-0204","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0773","","COAXIAL","PCD","VIRTUAL","3NES-68-01-VSP-0204","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0777","","COAXIAL","PCD","VIRTUAL","3NES-68-01-VSP-0204","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0770","","COAXIAL","PCD","VIRTUAL","3NES-68-01-VSP-0204","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0769","","COAXIAL","PCD","VIRTUAL","3NES-68-01-VSP-0204","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0774","","COAXIAL","PCD","VIRTUAL","3NES-68-01-VSP-0204","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0775","","COAXIAL","PCD","VIRTUAL","3NES-68-01-VSP-0204","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0776","","COAXIAL","PCD","VIRTUAL","3NES-68-01-VSP-0204","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0783","","COAXIAL","PCD","VIRTUAL","000000004223851676","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0791","","COAXIAL","PCD","VIRTUAL","000000004223852052","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0785","","COAXIAL","PCD","VIRTUAL","000000004223851871","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0745","","COAXIAL","PCD","VIRTUAL","000000004223852257","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0782","","COAXIAL","PCD","VIRTUAL","000000004223855672","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0744","","COAXIAL","PCD","VIRTUAL","000000001204203004","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0780","","COAXIAL","PCD","VIRTUAL","000000004223851482","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0790","","COAXIAL","PCD","VIRTUAL","000000004223854713","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0740","","COAXIAL","PCD","VIRTUAL","3NES-68-01-NEC-109","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0741","","COAXIAL","PCD","VIRTUAL","3NES-68-01-NEC-123","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0778","","COAXIAL","PCD","VIRTUAL","3NES-68-01-VSP-0259","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0764","","COAXIAL","PCD","VIRTUAL","000000004223853798","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0797","","COAXIAL","PCD","VIRTUAL","3NES-68-01-VSP-0159","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0792","","COAXIAL","PCD","VIRTUAL","3NES-68-01-VSP-0159","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0793","","COAXIAL","PCD","VIRTUAL","3NES-68-01-VSP-0159","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0794","","COAXIAL","PCD","VIRTUAL","3NES-68-01-VSP-0159","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0795","","COAXIAL","PCD","VIRTUAL","3NES-68-01-VSP-0159","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0796","","COAXIAL","PCD","VIRTUAL","3NES-68-01-VSP-0159","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0761","","COAXIAL","PCD","VIRTUAL","000000015015384456","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0762","","COAXIAL","PCD","VIRTUAL","000000015026737011","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0757","","COAXIAL","PCD","VIRTUAL","3NES-68-01-NEC-121","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0759","","COAXIAL","PCD","VIRTUAL","3NES-68-01-NEC-120","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0758","","COAXIAL","PCD","VIRTUAL","3NES-68-01-NEC-119","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0749","","COAXIAL","PCD","VIRTUAL","3NES-68-01-NEC-126","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0750","","COAXIAL","PCD","VIRTUAL","3NES-68-01-NEC-124","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0748","","COAXIAL","PCD","VIRTUAL","3NES-68-01-NEC-125","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0743","","COAXIAL","PCD","VIRTUAL","3NES-68-01-NEC-128","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0746","","COAXIAL","PCD","VIRTUAL","3NES-68-01-NEC-122","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0747","","COAXIAL","PCD","VIRTUAL","3NES-68-01-NEC-127","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0684","","COAXIAL","PCD","VIRTUAL","000000000200378331","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0692","","COAXIAL","PCD","VIRTUAL","000000004223853022","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0695","","COAXIAL","PCD","VIRTUAL","000000004223857262","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0693","","COAXIAL","PCD","VIRTUAL","000000012502073032","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0694","","COAXIAL","PCD","VIRTUAL","000000015007901184","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0662","","COAXIAL","PCD","VIRTUAL","000000000200348879","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0676","","COAXIAL","PCD","VIRTUAL","000000001200086206","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0675","","COAXIAL","PCD","VIRTUAL","000000004223851095","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0679","","COAXIAL","PCD","VIRTUAL","000000015009395555","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0677","","COAXIAL","PCD","VIRTUAL","000000001203642158","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0678","","COAXIAL","PCD","VIRTUAL","000000004223852833","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0683","","COAXIAL","PCD","VIRTUAL","000000004223852642","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0682","","COAXIAL","PCD","VIRTUAL","000000004223852455","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0721","","COAXIAL","PCD","VIRTUAL","3NES-68-01-VSP-0257","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0722","","COAXIAL","PCD","VIRTUAL","3NES-68-01-VSP-0257","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0681","","COAXIAL","PCD","VIRTUAL","000000000200348764","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0680","","COAXIAL","PCD","VIRTUAL","000000001203234594","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0718","","COAXIAL","PCD","VIRTUAL","000000001202699396","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0720","","COAXIAL","PCD","VIRTUAL","3NES-68-01-VSP-0257","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0719","","COAXIAL","PCD","VIRTUAL","3NES-68-01-VSP-0257","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0723","","COAXIAL","PCD","VIRTUAL","","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","PLANNED","N","Y"
"3NES-68-01-PCD-0670","","COAXIAL","PCD","VIRTUAL","000000000200350472","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0668","","COAXIAL","PCD","VIRTUAL","000000004223851288","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0672","","COAXIAL","PCD","VIRTUAL","000000015009395456","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0725","","COAXIAL","PCD","VIRTUAL","000000004223850337","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0664","","COAXIAL","PCD","VIRTUAL","000000004223850521","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0663","","COAXIAL","PCD","VIRTUAL","000000004223850709","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0724","","COAXIAL","PCD","VIRTUAL","000000004223850521","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0666","","COAXIAL","PCD","VIRTUAL","000000000200348902","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"000000012505321459","","COAXIAL","ALF","GNA (24V) - 7-DC-4","000000000200025588","TELSTRA","","","","WESS WE59-201","WESS WE59","","6","8","","",47.052,0,"","","","","INSERVICE","N","Y"
"000000012505325264","","COAXIAL","TAP","RF_TAP_2_WAY_11DB","000000000200413213","TELSTRA","","","RECONFIGURE CABLE TO PORT CONNECTIONS","","WESS WE59","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000012505324693","","COAXIAL","TAP","4-way Tap (9423) - 23 dB loss","000000000200413129","TELSTRA","","","","","WESS WE59","","","","","",0.000,1,"L","","","","INSERVICE","N","Y"
"000000012505324624","","COAXIAL","TAP","RF_TAP_2_WAY_8DB","000000012503602164","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000012505354598","","COAXIAL","TAP","2-way Tap (9211) - 11 dB loss","000000000200178293","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"M","","","","INSERVICE","N","Y"
"000000012505354553","","COAXIAL","TAP","RF_TAP_2_WAY_11DB","000000012503609194","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000012505355116","","COAXIAL","TAP","2-way Tap (9214) - 14 dB loss","000000000200178275","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000012505355064","","COAXIAL","TAP","2-way Tap (9220) - 20 dB loss","000000012503609029","TELSTRA","","","","","WESS WE59","","","","","",0.000,1,"L","","","","INSERVICE","N","Y"
"000000012505354886","","COAXIAL","TAP","4-way Tap (9420) - 20 dB loss","000000012503609075","TELSTRA","PORT RECONFIGURATION","","RECONFIGURE CABLE TO PORT CONNECTIONS","","WESS WE59","","","","","",0.000,1,"M","","","","INSERVICE","N","Y"
"000000012505324736","","COAXIAL","TAP","RF_TAP_4_WAY_17DB","000000000200413124","TELSTRA","","","","","WESS WE59","","","","","",0.000,1,"L","","","","INSERVICE","N","Y"
"000000012505324877","","COAXIAL","TAP","RF_TAP_8_WAY_15DB","000000012503602041","TELSTRA","","","","","WESS WE59","","","","","",0.000,2,"M","","","","INSERVICE","N","Y"
"000000012505329044","","COAXIAL","TAP","8-way self terminating Tap (9812) - 12 dB loss","000000012503606479","TELSTRA","","","","","WESS WE59","","","","","",0.000,3,"L","","","","INSERVICE","N","Y"
"000000012505327584","","COAXIAL","TAP","RF_TAP_2_WAY_14DB","000000012503605499","TELSTRA","","","RECONFIGURE CABLE TO PORT CONNECTIONS","","WESS WE59","","","","","",0.000,1,"L","","","","INSERVICE","N","Y"
"000000012505327484","","COAXIAL","TAP","8-way Tap (9815) - 15 dB loss","000000012503605598","TELSTRA","","","","","WESS WE59","","","","","",0.000,2,"L","","","","INSERVICE","N","Y"
"000000012505327373","","COAXIAL","TAP","2-way Tap (9214) - 14 dB loss","000000012503605423","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"M","","","","INSERVICE","N","Y"
"000000012505327784","","COAXIAL","ALF","GNA (24V) - 7-DC-4","000000000200402077","TELSTRA","","","","WESS WE59-210","WESS WE59","","5","8","","",42.893,0,"","","","","INSERVICE","N","Y"
"000000012505327393","","COAXIAL","TAP","RF_TAP_4_WAY_17DB","000000012503605429","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"M","","","","INSERVICE","N","Y"
"000000012505332074","","COAXIAL","TAP","8-way Tap (9818) - 18 dB loss","000000000200398741","TELSTRA","","","","","WESS WE59","","","","","",0.000,3,"L","","","","INSERVICE","N","Y"
"000000012505327049","","COAXIAL","TAP","RF_TAP_2_WAY_14DB","000000012503605235","TELSTRA","","","RECONFIGURE CABLE TO PORT CONNECTIONS","","WESS WE59","","","","","",0.000,1,"L","","","","INSERVICE","N","Y"
"000000012505330869","","COAXIAL","TAP","4-way Tap (9411) - 11 dB loss","000000000200041626","TELSTRA","","","","","WESS WE59","","","","","",0.000,1,"L","","","","INSERVICE","N","Y"
"000000012505327239","","COAXIAL","TAP","8-way Tap (9815) - 15 dB loss","000000000200402006","TELSTRA","","","","","WESS WE59","","","","","",0.000,3,"L","","","","INSERVICE","N","Y"
"000000012505327178","","COAXIAL","TAP","2-way Tap (9217) - 17 dB loss","000000000200401958","TELSTRA","","","","","WESS WE59","","","","","",0.000,1,"L","","","","INSERVICE","N","Y"
"000000012505327209","","COAXIAL","TAP","8-way Tap (9824) - 24 dB loss","000000012503605409","TELSTRA","","","","","WESS WE59","","","","","",0.000,4,"L","","","","INSERVICE","N","Y"
"000000012505327225","","COAXIAL","TAP","8-way Tap (9818) - 18 dB loss","000000000200401989","TELSTRA","","","","","WESS WE59","","","","","",0.000,3,"L","","","","INSERVICE","N","Y"
"000000012505337098","","COAXIAL","TAP","4-way Tap (9417) - 17 dB loss","000000000200061137","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000012505337233","","COAXIAL","TAP","2-way Tap (9214) - 14 dB loss","000000000200061160","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000012505344704","","COAXIAL","TAP","2-way Tap (9214) - 14 dB loss","000000000200074481","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000012505343570","","COAXIAL","TAP","RF_TAP_4_WAY_23DB","000000012503607223","TELSTRA","","","","","WESS WE59","","","","","",0.000,1,"L","","","","INSERVICE","N","Y"
"000000012505333135","","COAXIAL","TAP","RF_TAP_8_WAY_24DB","000000000200365448","TELSTRA","","","","","WESS WE59","","","","","",0.000,3,"L","","","","INSERVICE","N","Y"
"000000012505333848","","COAXIAL","TAP","RF_TAP_8_WAY_12DB_ST","000000001203997602","TELSTRA","","","RECONFIGURE CABLE TO PORT CONNECTIONS","","WESS WE59","","","","","",0.000,2,"M","","","","INSERVICE","N","Y"
"000000012505333241","","COAXIAL","TAP","4-way Tap (9411) - 11 dB loss","000000000200365402","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000012505349371","","COAXIAL","TAP","RF_TAP_4_WAY_8DB_ST","000000000200025834","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000012505321736","","COAXIAL","SPT","RF_SPLITTER_3WAY_8DB","000000000200025891","TELSTRA","","","RECONFIGURE CABLE TO PORT CONNECTIONS","","WESS WE59","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000012505333554","","COAXIAL","TAP","RF_TAP_4_WAY_8DB_ST","000000012503605773","TELSTRA","","","","","WESS WE59","","","","","",0.000,1,"L","","","","INSERVICE","N","Y"
"000000001202159592","","COAXIAL","TAP","4-way Tap (9411) - 11 dB loss","000000000200302110","TELSTRA","","","","","WESS WE59","","","","","",0.000,1,"M","","","","INSERVICE","N","Y"
"000000012505340454","","COAXIAL","CUL","2-way Coupler (9-TFC-8) - 8 dB loss","000000012503596540","TELSTRA","RECOVER","","RECOVER EQUIPMENT","","WESS WE59","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000012505340418","","COAXIAL","TAP","4-way Tap (9426) - 26 dB loss","000000012503596542","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000012505351060","","COAXIAL","TAP","RF_TAP_4_WAY_17DB","000000012503600971","TELSTRA","","","","","WESS WE59","","","","","",0.000,2,"L","","","","INSERVICE","N","Y"
"000000012505333141","","COAXIAL","TAP","8-way Tap (9824) - 24 dB loss","000000001203997610","TELSTRA","","","","","WESS WE59","","","","","",0.000,1,"L","","","","INSERVICE","N","Y"
"000000012505347014","","COAXIAL","TAP","2-way Tap (9226) - 26 dB loss","000000012503606825","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000012505346926","","COAXIAL","TAP","4-way Tap (9417) - 17 dB loss","000000000200086790","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000012505345713","","COAXIAL","TAP","RF_TAP_4_WAY_11DB","000000012503606852","TELSTRA","","","RECONFIGURE CABLE TO PORT CONNECTIONS","","WESS WE59","","","","","",0.000,1,"L","","","","INSERVICE","N","Y"
"000000012505345801","","COAXIAL","TAP","RF_TAP_2_WAY_14DB","000000012503606936","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000012505324663","","COAXIAL","CUL","2-way Coupler (9-TFC-8) - 8 dB loss","000000012503602153","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000012505324651","","COAXIAL","LET","Underground Line Extender (24V)","000000012503602153","TELSTRA","RECOVER","","RECOVER DEVICE","WESS WE59-102","","","6","5","","",43.200,0,"","","","","INSERVICE","N","Y"
"000000012505352400","","COAXIAL","CUL","RF_COUPLER_2WAY_12DB","000000012503609070","TELSTRA","","","RECONFIGURE CABLE TO PORT CONNECTIONS","","WESS WE59","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000012505352393","","COAXIAL","LET","Underground Line Extender (24V)","000000012503609070","TELSTRA","","","","WESS WE59-206","WESS WE59","","6","2","","",44.698,0,"","","","","INSERVICE","N","Y"
"000000012505354912","","COAXIAL","LET","Underground Line Extender (24V)","000000012503609075","TELSTRA","","","","WESS WE59-207","WESS WE59","","5","11","","",44.468,0,"","","","","INSERVICE","N","Y"
"3NES-68-00-GTD-0026","","COAXIAL","GTD","VIRTUAL","3NES-68-01-VSP-0188","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"3NES-68-00-GTD-0040","","COAXIAL","GTD","VIRTUAL","3NES-68-01-VSP-0191","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000012505327562","","COAXIAL","TAP","2-way Tap (9220) - 20 dB loss","000000000200402188","TELSTRA","RECOVER","","RECOVER DEVICE","","","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
