"id","ref_id","additional_id","segment_number","technology","hierarchy","length","specification","start_equipment_id","end_equipment_id","core_count","designation","start_structure_id","end_structure_id","object_status","owner","placement_type","start_equipment_port_id","end_equipment_port_id","remediation","remediation_specification","remediation_desc","leadin_cable_transfer","asset_transfer"
"000000000200148945","","",1,"COPPER","CSS",26.6,"Cu 10/0.40, PEIUT, PE","000000004223313882","",10,"WESS P130:O135-138, WESS P130:O141-142","000000012503607237","000000015014263194","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200148963","","",1,"COPPER","CSS",1.0,"Cu 10/0.40, PEIUT, PE","000000004223178674","",10,"WESS P130:O61-69","000000000200025896","000000015014263135","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200148965","","",1,"COPPER","CSS",77.3,"Cu 50/0.40, PEIUT, PE","000000004223178428","000000004223178674",50,"WESS P130:O31-80","000000000200025889","000000000200025896","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200148966","","",1,"COPPER","CSS",39.9,"Cu 50/0.40, PEIUT, PE","000000004223178674","000000004223178645",50,"WESS P130:O31-80","000000000200025896","000000000200025895","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200148978","","",1,"COPPER","CSS",16.2,"Cu 10/0.40, PEIUT, PE","000000004223178674","",10,"WESS P130:O51-52, WESS P130:O51-52, WESS P130:O55-58, WESS P130:O55-58","000000000200025896","000000015014263448","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200149010","","",1,"COPPER","CSS",26.0,"Cu 10/0.40, PEIUT, PE","000000004223178645","",10,"WESS P130:O31-40","000000000200025895","000000015014263184","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200149021","","",1,"COPPER","CSS",1.0,"Cu 2/0.40, PEIUT, PE","000000004223178709","000000015009352086",2,"WESS P130:O5, WESS P130:O7","000000000200025899","000000000200074058","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200149030","","",1,"COPPER","CSS",24.8,"Cu 2/0.40, PEIUT, PE","000000004223178709","",2,"WESS P130:O1, WESS P130:O8","000000000200025899","000000000200074100","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200149056","","",1,"COPPER","CSS",1.0,"Cu 2/0.40, PEIUT, PE","000000004223313849","",2,"","000000012503607223","000000000200084657","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200149057","","",1,"COPPER","CSS",48.1,"Cu 30/0.40, PEIUT, PE","000000004223212879","000000004223313849",30,"WESS P130:O101-107, WESS P130:O109-125, WESS P130:O128-130, WESS P130:O146-148","000000000200075030","000000012503607223","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200149058","","",1,"COPPER","CSS",6.0,"Cu 30/0.40, PEIUT, PE","000000004223313849","000000004223212777",30,"WESS P130:O101-107, WESS P130:O109-125, WESS P130:O128-130, WESS P130:O146-148","000000012503607223","000000000200075021","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200149102","","",1,"COPPER","CSS",4.9,"Cu 10/0.64, PEIUT, PE","000000004223178428","000000004223178021",10,"WESS P130:O71-80","000000000200025889","000000000200025875","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200150854","","",1,"COPPER","CSS",51.1,"Cu 30/0.40, PEIUT, PE","000000004223212777","000000004223313800",30,"WESS P130:O101-107, WESS P130:O109-125, WESS P130:O128-130, WESS P130:O146-148","000000000200075021","000000012503607215","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200150855","","",1,"COPPER","CSS",6.0,"Cu 30/0.40, PEIUT, PE","000000004223313800","000000004223212736",30,"WESS P130:O101-107, WESS P130:O109-125, WESS P130:O128-130, WESS P130:O146-148","000000012503607215","000000000200075014","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200151376","","",1,"COPPER","CSS",4.9,"Cu 50/0.40, PEIUT, PE","000000004223178461","000000004223178053",50,"WESS P130:O101-150","000000000200025889","000000000200025875","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200151377","","",1,"COPPER","CSS",66.4,"Cu 50/0.40, PEIUT, PE","000000004223178053","000000004223178128",50,"WESS P130:O101-150","000000000200025875","000000000200025876","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200151390","","",1,"COPPER","CSS",4.9,"Cu 50/0.40, CPFUT, PE","000000004223178525","000000004223178082",50,"WESS P130:O151-200","000000000200025889","000000000200025875","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200151391","","",1,"COPPER","CSS",74.4,"Cu 50/0.40, CPFUT, PE","000000004223178082","",50,"WESS P130:O151-153, WESS P130:O160-165, WESS P130:O167, WESS P130:O169-171, WESS P130:O188","000000000200025875","000000000200074187","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200156817","","",1,"COPPER","CSS",12.2,"Cu 10/0.64, PEIUT, PE","000000004223178021","000000004223199345",10,"WESS P130:O71-80","000000000200025875","000000000200073888","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200158212","","",1,"COPPER","CSS",14.0,"Cu 10/0.40, PEIUT, PE","000000004223178645","000000004223199388",10,"WESS P130:O41-46","000000000200025895","000000000200073958","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200158213","","",1,"COPPER","CSS",1.0,"Cu 10/0.40, PEIUT, PE","000000004223199388","",10,"WESS P130:O41-46","000000000200073958","000000015014263169","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200168360","","",1,"COPPER","CSS",1.0,"Cu 100/0.40, PEIUT, PE","000000004223152859","000000004223152905",100,"WESS P78:O1-100","000000000200025577","000000000200025579","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200168403","","",1,"COPPER","CSS",1.0,"Cu 50/0.40, PEIUT, PE","000000004223152859","000000004223152905",50,"WESS P78:O101-150","000000000200025577","000000000200025579","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200168431","","",1,"COPPER","CSS",35.2,"Cu 50/0.40, PEIUT, PE","000000004223152905","000000004223230695",50,"WESS P78:O1-50","000000000200025579","000000000200160593","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200168456","","",1,"COPPER","CSS",40.7,"Cu 50/0.40, PEIUT, PE","000000004223230695","000000004223230404",50,"WESS P78:O1-50","000000000200160593","000000000200160238","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200168477","","",1,"COPPER","CSS",58.0,"Cu 50/0.40, PEIUT, PE","000000004223230404","000000004223230467",50,"WESS P78:O1-50","000000000200160238","000000000200160245","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200168522","","",1,"COPPER","CSS",52.2,"Cu 50/0.40, PEIUT, PE","000000004223230467","000000004223230537",50,"WESS P78:O1-50","000000000200160245","000000000200160267","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200168548","","",1,"COPPER","CSS",34.7,"Cu 50/0.40, PEIUT, PE","000000004223230537","000000004223230570",50,"WESS P78:O1-50","000000000200160267","000000000200160283","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200168586","","",1,"COPPER","CSS",39.9,"Cu 50/0.40, PEIUT, PE","000000004223230570","000000004223230611",50,"WESS P78:O1-50","000000000200160283","000000000200160321","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200168616","","",1,"COPPER","CSS",51.0,"Cu 50/0.40, PEIUT, PE","000000004223230611","000000004223231933",50,"WESS P78:O1-50","000000000200160321","000000000200167962","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200168681","","",1,"COPPER","CSS",35.2,"Cu 30/0.40, PEIUT, PE","000000004223152905","000000004223230723",30,"WESS P78:O51-80","000000000200025579","000000000200160593","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200168711","","",1,"COPPER","CSS",40.7,"Cu 30/0.40, PEIUT, PE","000000004223230723","000000004223230430",30,"WESS P78:O51-80","000000000200160593","000000000200160238","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200168736","","",1,"COPPER","CSS",58.0,"Cu 30/0.40, PEIUT, PE","000000004223230430","000000004223230497",30,"WESS P78:O51-80","000000000200160238","000000000200160245","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200168762","","",1,"COPPER","CSS",52.2,"Cu 30/0.40, PEIUT, PE","000000004223230497","000000015017376922",30,"WESS P78:O51-80","000000000200160245","000000000200160267","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200168791","","",1,"COPPER","CSS",58.2,"Cu 30/0.40, PEIUT, PE","000000004223231933","000000004223231966",30,"WESS P78:O1-30","000000000200167962","000000000200167975","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200168810","","",1,"COPPER","CSS",64.5,"Cu 30/0.40, PEIUT, PE","000000004223231966","000000004223232005",30,"WESS P78:O1-30","000000000200167975","000000000200167981","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200168834","","",1,"COPPER","CSS",57.0,"Cu 30/0.40, PEIUT, PE","000000004223232005","000000004223232044",30,"WESS P78:O1-30","000000000200167981","000000000200167988","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200168855","","",1,"COPPER","CSS",52.0,"Cu 30/0.40, PEIUT, PE","000000004223232044","000000004223232080",30,"WESS P78:O1-30","000000000200167988","000000000200167993","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200168857","","",1,"COPPER","CSS",41.5,"Cu 30/0.40, PEIUT, PE","000000004223232080","000000015012075994",30,"WESS P78:O1-30","000000000200167993","000000000200160374","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200169339","","",1,"COPPER","CSS",26.0,"Cu 2/0.40, PEIUT, PE","000000004223232044","",2,"WESS P78:O24","000000000200167988","000000000200168203","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200169348","","",1,"COPPER","CSS",23.0,"Cu 2/0.40, PEIUT, PE","000000004223232044","",2,"WESS P78:O24","000000000200167988","000000000200169101","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200169441","","",1,"COPPER","CSS",23.0,"Cu 2/0.40, PEIUT, PE","000000004223232044","",2,"WESS P78:O24","000000000200167988","000000000200169101","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200169776","","",1,"COPPER","CSS",40.7,"Cu 10/0.40, PEIUT, PE","000000004223230430","000000004223230757",10,"WESS P78:O72-80","000000000200160238","000000000200160593","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200169786","","",1,"COPPER","CSS",20.4,"Cu 10/0.40, PEIUT, PE","000000004223230757","000000004223230658",10,"WESS P78:O72-80","000000000200160593","000000000200160483","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200169800","","",1,"COPPER","CSS",39.9,"Cu 10/0.40, PEIUT, PE","000000004223230658","",10,"WESS P78:O72-80","000000000200160483","000000000200160394","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200188298","","",1,"COPPER","CSS",1.0,"Cu 100/0.40, PEIUT, PE","000000004223153007","000000004223308696",100,"WESS P79:O1-100","000000000200025587","000000001203928985","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200188357","","",1,"COPPER","CSS",41.5,"Cu 10/0.40, PEIUT, PE","000000004223230105","000000004223230145",10,"WESS P79:O126-130","000000000200178796","000000000200178826","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200188553","","",1,"COPPER","CSS",27.2,"Cu 2/0.40, PEIUT, PE","000000004223229581","",2,"WESS P79:O75","000000000200178618","000000000200179919","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200188566","","",1,"COPPER","CSS",1.0,"Cu 2/0.40, PEIUT, PE","000000004223229581","",2,"WESS P79:O54","000000000200178618","000000000200179938","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200188575","","",1,"COPPER","CSS",1.0,"Cu 2/0.40, PEIUT, PE","000000004223229581","",2,"WESS P79:O55","000000000200178618","000000000200179951","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200188606","","",1,"COPPER","CSS",33.1,"Cu 2/0.40, PEIUT, PE","000000004223229581","",2,"WESS P79:O53","000000000200178618","000000000200180085","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200188610","","",1,"COPPER","CSS",33.1,"Cu 2/0.40, PEIUT, PE","000000004223229581","",2,"WESS P79:O56","000000000200178618","000000000200180129","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200188622","","",1,"COPPER","CSS",50.8,"Cu 2/0.40, PEIUT, PE","000000004223229581","",2,"WESS P79:O51","000000000200178618","000000000200180185","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200188632","","",1,"COPPER","CSS",50.8,"Cu 2/0.40, PEIUT, PE","000000004223229581","",2,"WESS P79:O52","000000000200178618","000000000200180118","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200188651","","",1,"COPPER","CSS",50.8,"Cu 2/0.40, PEIUT, PE","000000004223229581","",2,"","000000000200178618","000000000200180083","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200188731","","",1,"COPPER","CSS",74.6,"Cu 30/0.40, PEIUT, PE","000000004223230105","000000004223227143",30,"WESS P79:O101-120, WESS P79:O122-130, WESS P79:O132","000000000200178796","000000000200179371","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200188733","","",1,"COPPER","CSS",53.1,"Cu 30/0.40, PEIUT, PE","000000004223227143","000000004223227180",30,"WESS P79:O101-120, WESS P79:O122-130, WESS P79:O132","000000000200179371","000000000200179378","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200188741","","",1,"COPPER","CSS",58.7,"Cu 30/0.40, PEIUT, PE","000000004223227180","000000004223227220",30,"WESS P79:O101-120, WESS P79:O122-130, WESS P79:O132","000000000200179378","000000000200179393","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200188747","","",1,"COPPER","CSS",46.1,"Cu 30/0.40, PEIUT, PE","000000004223227220","000000004223227255",30,"WESS P79:O101-120, WESS P79:O122-130, WESS P79:O132","000000000200179393","000000000200179400","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200188760","","",1,"COPPER","CSS",50.7,"Cu 30/0.40, PEIUT, PE","000000004223227255","000000015012078756",30,"WESS P79:O101-120, WESS P79:O122-130, WESS P79:O132","000000000200179400","000000000200179568","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200188789","","",1,"COPPER","CSS",56.9,"Cu 50/0.40, CPFUT, PE","000000004223153007","000000004223226575",50,"WESS P79:O151-200","000000000200025587","000000000200178293","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200188797","","",1,"COPPER","CSS",60.4,"Cu 2/0.40, PEIUT, PE","000000004223308696","000000015018441854",2,"WESS P79:O98","000000001203928985","000000000200178275","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200188798","","",1,"COPPER","CSS",60.4,"Cu 2/0.40, PEIUT, PE","000000004223308696","000000015018441854",2,"WESS P79:O2","000000001203928985","000000000200178275","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200188821","","",1,"COPPER","CSS",18.1,"Cu 2/0.40, PEIUT, PE","000000004223230105","",2,"WESS P79:O135","000000000200178796","000000000200182173","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200188822","","",1,"COPPER","CSS",18.1,"Cu 2/0.40, PEIUT, PE","000000004223230105","",2,"WESS P79:O134","000000000200178796","000000000200182176","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200188823","","",1,"COPPER","CSS",42.5,"Cu 2/0.40, PEIUT, PE","000000004223230105","",2,"WESS P79:O133","000000000200178796","000000000200182179","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200188828","","",1,"COPPER","CSS",7.6,"Cu 10/0.40, PEIUT, PE","000000004223230145","",10,"WESS P79:O126-130","000000000200178826","000000000200182221","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200188839","","",1,"COPPER","CSS",1.0,"Cu 2/0.40, PEIUT, PE","000000004223229467","",2,"WESS P79:O59","000000000200178609","000000000200179909","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200188840","","",1,"COPPER","CSS",251.5,"Cu 30/0.40, PEIUT, PE","000000004223308696","000000015004055625",30,"WESS P79:O51-80","000000001203928985","000000000200178545","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200188841","","",1,"COPPER","CSS",43.6,"Cu 30/0.40, PEIUT, PE","000000004223229467","000000004223229581",30,"WESS P79:O51-80","000000000200178609","000000000200178618","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200188849","","",1,"COPPER","CSS",10.0,"Cu 2/0.40, PEIUT, PE","000000004223229467","",2,"WESS P79:O65","000000000200178609","000000000200179918","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200188854","","",1,"COPPER","CSS",10.0,"Cu 2/0.40, PEIUT, PE","000000004223229467","",2,"WESS P79:O67","000000000200178609","000000000200179918","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200188858","","",1,"COPPER","CSS",10.0,"Cu 2/0.40, PEIUT, PE","000000004223229467","",2,"WESS P79:O66","000000000200178609","000000000200179918","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200188865","","",1,"COPPER","CSS",22.6,"Cu 2/0.40, PEIUT, PE","000000004223229467","",2,"WESS P79:O61","000000000200178609","000000000200179903","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200188867","","",1,"COPPER","CSS",22.6,"Cu 2/0.40, PEIUT, PE","000000004223229467","",2,"WESS P79:O63","000000000200178609","000000000200179903","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200188872","","",1,"COPPER","CSS",53.4,"Cu 2/0.40, PEIUT, PE","000000004223229467","",2,"WESS P79:O64","000000000200178609","000000000200179896","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200188876","","",1,"COPPER","CSS",53.4,"Cu 2/0.40, PEIUT, PE","000000004223229467","",2,"","000000000200178609","000000000200179893","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200188916","","",1,"COPPER","CSS",3.4,"Cu 50/0.40, CPFUT, PE","000000004223226575","000000004223226608",50,"WESS P79:O151-200","000000000200178293","000000000200178294","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200189021","","",1,"COPPER","CSS",21.6,"Cu 30/0.40, CPFUT, PE","000000004223226608","000000004223314476",30,"WESS P79:O171-200","000000000200178294","000000012503609070","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200189060","","",1,"COPPER","CSS",10.0,"Cu 50/0.40, PEIUT, PE","000000004223313176","",50,"WESS P81:O131, WESS P81:O133, WESS P81:O137, WESS P81:O139-144, WESS P81:O149","000000012503605423","000000015019283906","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200189078","","",1,"COPPER","CSS",17.1,"Cu 2/0.40, PEIUT, PE","000000004223313176","",2,"","000000012503605423","000000000200180817","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200189093","","",1,"COPPER","CSS",24.6,"Cu 2/0.40, PEIUT, PE","000000004223313176","",2,"WESS P81:O149","000000012503605423","000000000200180815","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200189154","","",1,"COPPER","CSS",82.8,"Cu 10/0.40, PEIUT, PE","000000004223308696","000000015007540885",10,"WESS P79:O81-84, WESS P79:O85, WESS P79:O86-90","000000001203928985","000000012503609035","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200189220","","",1,"COPPER","CSS",26.1,"Cu 2/0.40, PEIUT, PE","000000004223314476","",2,"","000000012503609070","000000000200180663","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200189223","","",1,"COPPER","CSS",81.9,"Cu 50/0.40, PEIUT, PE","000000004223153007","000000004223314476",50,"WESS P79:O101-150","000000000200025587","000000012503609070","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200189236","","",1,"COPPER","CSS",25.1,"Cu 2/0.40, PEIUT, PE","000000004223314476","",2,"WESS P79:O141","000000012503609070","000000012503609029","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200189294","","",1,"COPPER","CSS",79.8,"Cu 5/0.40, PEIFLI, PE","000000004223314476","000000004223226675",5,"WESS P79:O142, WESS P79:O145, WESS P79:O150, WESS P79:O196","000000012503609070","000000000200178365","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200189311","","",1,"COPPER","CSS",1.0,"Cu 5/0.64, PEIUT, PE","000000004223226675","",5,"WESS P79:O142, WESS P79:O142, WESS P79:O145, WESS P79:O145, WESS P79:O150, WESS P79:O150, WESS P79:O196, WESS P79:O196","000000000200178365","000000000200178391","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200189349","","",1,"COPPER","CSS",42.7,"Cu 2/0.40, PEIUT, PE","000000004223230019","",2,"WESS P79:O140","000000000200178748","000000000200180768","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200189352","","",1,"COPPER","CSS",63.4,"Cu 50/0.40, PEIUT, PE","000000004223314476","000000004223230019",50,"WESS P79:O101-150","000000012503609070","000000000200178748","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200189354","","",1,"COPPER","CSS",105.2,"Cu 50/0.40, PEIUT, PE","000000004223230019","000000004223230105",50,"WESS P79:O101-150","000000000200178748","000000000200178796","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200189381","","",1,"COPPER","CSS",42.7,"Cu 2/0.40, PEIUT, PE","000000004223230019","",2,"WESS P79:O138","000000000200178748","000000000200180767","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200189394","","",1,"COPPER","CSS",16.5,"Cu 2/0.40, PEIUT, PE","000000004223230019","",2,"WESS P79:O137","000000000200178748","000000000200180762","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200189400","","",1,"COPPER","CSS",16.5,"Cu 2/0.64, PEIUT, PE","000000004223230019","",2,"WESS P79:O143","000000000200178748","000000000200180759","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200189411","","",1,"COPPER","CSS",37.6,"Cu 2/0.40, PEIUT, PE","000000004223230019","",2,"WESS P79:O148","000000000200178748","000000000200180727","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200189414","","",1,"COPPER","CSS",37.6,"Cu 2/0.40, PEIUT, PE","000000004223230019","",2,"WESS P79:O149","000000000200178748","000000000200180730","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200189418","","",1,"COPPER","CSS",13.5,"Cu 2/0.40, PEIUT, PE","000000004223230019","",2,"WESS P79:O146-147","000000000200178748","000000000200180753","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200189430","","",1,"COPPER","CSS",13.5,"Cu 2/0.40, PEIUT, PE","000000004223230019","",2,"WESS P79:O144","000000000200178748","000000000200180756","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200189443","","",1,"COPPER","CSS",1.0,"Cu 2/0.40, PEIUT, PE","000000004223228728","",2,"WESS P79:O50","000000000200178492","000000000200179754","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200189444","","",1,"COPPER","CSS",103.3,"Cu 50/0.40, PEIUT, PE","000000004223308696","000000004223228728",50,"WESS P79:O1-50","000000001203928985","000000000200178492","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200189445","","",1,"COPPER","CSS",94.8,"Cu 50/0.40, PEIUT, PE","000000004223228728","000000004223228923",50,"WESS P79:O1-50","000000000200178492","000000000200178525","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200189453","","",1,"COPPER","CSS",48.4,"Cu 2/0.40, PEIUT, PE","000000004223228728","",2,"WESS P79:O47","000000000200178492","000000000200179729","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200189463","","",1,"COPPER","CSS",26.8,"Cu 2/0.40, PEIUT, PE","000000004223228728","",2,"WESS P79:O46","000000000200178492","000000000200179701","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200189476","","",1,"COPPER","CSS",15.6,"Cu 2/0.40, PEIUT, PE","000000004223228728","",2,"WESS P79:O48","000000000200178492","000000000200179738","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200189479","","",1,"COPPER","CSS",36.1,"Cu 2/0.40, PEIUT, PE","000000004223228728","",2,"WESS P79:O35, WESS P79:O35, WESS P79:O35, WESS P79:O35, WESS P79:O35","000000000200178492","000000000200179773","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200189480","","",1,"COPPER","CSS",21.8,"Cu 2/0.40, PEIUT, PE","000000004223228728","",2,"WESS P79:O39, WESS P79:O39, WESS P79:O39, WESS P79:O39, WESS P79:O39","000000000200178492","000000000200179761","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200189779","","",1,"COPPER","CSS",1.0,"Cu 2/0.40, PEIUT, PE","000000004223229308","",2,"WESS P79:O25","000000000200178585","000000000200179880","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200189812","","",1,"COPPER","CSS",27.2,"Cu 2/0.40, PEIUT, PE","000000004223229308","",2,"WESS P79:O9, WESS P79:O9","000000000200178585","000000000200179871","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200189905","","",1,"COPPER","CSS",1.0,"Cu 10/0.40, PEIUT, IB","000000004223227143","",10,"WESS P79:O123, WESS P79:O132","000000000200179371","000000000200180796","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200189970","","",1,"COPPER","CSS",11.6,"Cu 2/0.40, PEIUT, PE","000000004223228923","",2,"WESS P79:O22, WESS P79:O41","000000000200178525","000000000200179789","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200189971","","",1,"COPPER","CSS",10.6,"Cu 2/0.40, PEIUT, PE","000000004223228923","000000004223228884",2,"WESS P79:O42-43","000000000200178525","000000000200178522","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200189972","","",1,"COPPER","CSS",24.8,"Cu 2/0.40, PEIUT, PE","000000004223228884","",2,"WESS P79:O43","000000000200178522","000000000200179782","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200189975","","",1,"COPPER","CSS",24.8,"Cu 2/0.40, PEIUT, PE","000000004223228884","",2,"WESS P79:O42","000000000200178522","000000000200179784","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200189981","","",1,"COPPER","CSS",27.2,"Cu 2/0.40, PEIUT, PE","000000004223228923","000000004223228971",2,"WESS P79:O49","000000000200178525","000000000200178527","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200189990","","",1,"COPPER","CSS",54.4,"Cu 2/0.40, PEIUT, PE","000000004223228923","",2,"WESS P79:O12","000000000200178525","000000000200179809","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200190021","","",1,"COPPER","CSS",27.2,"Cu 30/0.40, PEIUT, PE","000000004223228923","000000004223229002",30,"WESS P79:O1-30","000000000200178525","000000000200178527","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200190022","","",1,"COPPER","CSS",26.2,"Cu 30/0.40, PEIUT, PE","000000004223229002","000000015004055662",30,"WESS P79:O1-30","000000000200178527","000000000200178545","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200190030","","",1,"COPPER","CSS",11.0,"Cu 2/0.40, PEIUT, PE","000000004223229002","",2,"WESS P79:O21","000000000200178527","000000000200180349","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200190046","","",1,"COPPER","CSS",11.0,"Cu 2/0.40, PEIUT, PE","000000004223229002","",2,"WESS P79:O20","000000000200178527","000000000200189501","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200196475","","",1,"COPPER","CSS",26.2,"Cu 2/0.40, PEIUT, PE","000000004223228971","000000015004055625",2,"","000000000200178527","000000000200178545","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200196693","","",1,"COPPER","CSS",1.0,"Cu 10/0.40, PEIUT, PE","000000004223228923","",10,"WESS P79:O1, WESS P79:O33-34, WESS P79:O37-38, WESS P79:O4, WESS P79:O40","000000000200178525","000000000200179992","INSERVICE","TELSTRA","","","","","","","N","N"
"000000000200201555","","",1,"COPPER","CSS",11.0,"Cu 2/0.40, PEIUT, PE","000000004223229002","",2,"WESS P79:O24","000000000200178527","000000000200180359","INSERVICE","TELSTRA","","","","","","","N","N"
