"cable_id","segment_number","route_id","duct_id"
"000000012505328023",1,"000000000200096564","000000000200402301"
"000000012505327985",1,"000000000200096562","000000000200402287"
"000000012505325521",1,"000000000200098908","000000000200413623"
"000000012505325486",1,"000000000200098903","000000000200413608"
"000000012505325513",1,"000000000200098905","000000000200413616"
"000000012505331356",1,"000000000200007202","000000000200041851"
"000000015019545317",1,"000000000200007105","000000000200041294"
"000000012505331300",1,"000000000200007387","000000000200042245"
"000000012505331318",1,"000000000200027906","000000000200111431"
"000000012505331347",1,"000000000200027908","000000000200111437"
"000000012505329081",1,"000000000200013278","000000000200059632"
"000000012505329072",1,"000000000200013265","000000000200059602"
"000000012505329061",1,"000000000200013256","000000000200059584"
"000000012505328861",1,"000000000200013307","000000000200059730"
"000000012505326513",1,"000000000204282918","000000012503608835"
"000000012505326513",1,"000000000200036537","000000000200160786"
"000000012505355459-2",1,"000000000200041398","000000000200181374"
"000000012505355459-2",1,"000000000200041396","000000000200181362"
"000000012505354256",1,"000000000200041544","000000000200181996"
"000000012505355480",1,"000000000204282977","000000012503609310"
"000000012505355480",1,"000000000204282984","000000012503609333"
"000000012505354428",1,"000000000200041622","000000000200182345"
"000000012505355468",1,"000000000200041536","000000000200181965"
"000000012505354223",1,"000000000200041539","000000000200181979"
"000000012505354256",1,"000000000200041543","000000000200181990"
"000000012505354291",1,"000000000200041560","000000000200182098"
"000000012505355567",1,"000000000204282987","000000012503609362"
"000000015017432740",1,"000000015004153193","000000015017432621"
"000000012505328296",1,"000000000204282583","000000012503605599"
"000000012505328287",1,"000000000200096581","000000000200402389"
"000000012505328177",1,"000000000200096566","000000000200402317"
"000000012505365227",1,"000000001200017428","000000001200068581"
"000000012505328173",1,"000000000200096576","000000000200402368"
"000000012505328023",1,"000000000200096576","000000000200402368"
"000000012505328157",1,"000000000200096605","000000000200402535"
"000000012505332536",1,"000000000200095793","000000000200399124"
"000000012505332546",1,"000000000200095796","000000000200399150"
"000000012505332508",1,"000000000200095792","000000000200399100"
"000000012505339178",1,"000000000200017603","000000000200071957"
"000000012505339178",1,"000000000200017606","000000000200071967"
"000000012505332566",1,"000000000200095798","000000000200399155"
"000000012505332586",1,"000000000200095799","000000000200399164"
"000000012505332503",1,"000000000200095790","000000000200399089"
"000000012505332508",1,"000000000200095791","000000000200399094"
"000000012505344710",1,"000000000200018769","000000000200075319"
"000000012505332455",1,"000000000200095767","000000000200398928"
"000000012505344710",1,"000000000200018531","000000000200074719"
"000000012505338854",1,"000000000200097783","000000000200409471"
"000000012505338188",1,"000000000204519466","000000015019270691"
"000000012505338170",1,"000000000204519466","000000015019270691"
"000000012505338841",1,"000000000200107732","000000000200455791"
"000000012505321945",1,"000000000200107732","000000000200455792"
"000000012505331261",1,"000000000200007218","000000000200041891"
"000000015022344805",1,"000000000200107737","000000000200455794"
"000000012505339027",1,"000000000200014192","000000000200062499"
"000000012505322334",1,"000000000200107736","000000000200455870"
"000000012505331101",1,"000000000200107734","000000000200455853"
"000000012505339027",1,"000000001202477506","000000001204626105"
"000000012505339027",1,"000000001202184192","000000001202979035"
"000000015022344805",1,"000000001202208726","000000001203104317"
"000000012505339019",1,"000000000200014164","000000000200062437"
"000000012505339027",1,"000000000200014186","000000000200062487"
"000000012505336504",1,"000000000204148497","000000012502052994"
"000000012505322307",1,"000000000204517174","000000015006496005"
"000000012505336450",1,"000000000200013061","000000000200059067"
"000000012505322307",1,"000000000204282326","000000012503604783"
"000000012505336450",1,"000000000200013056","000000000200059057"
"000000015022344805",1,"000000001202208737","000000001203104378"
"000000012505339019",1,"000000001202477502","000000001204626099"
"000000012505339019",1,"000000001202477504","000000001204626102"
"000000012505338966",1,"000000000200014152","000000000200062400"
"000000012505338966",1,"000000001202477500","000000001204626096"
"000000012505339016",1,"000000000200014161","000000000200062420"
"000000001202164890",1,"000000000200107582","000000000200455133"
"000000012505336450",1,"000000000204282416","000000012503605077"
"000000012505322207",1,"000000000200107582","000000000200455137"
"000000012505329056",1,"000000000200013252","000000000200059573"
"000000012505337503",1,"000000000200017256","000000000200071236"
"000000001202165184",1,"000000000200013250","000000000200059569"
"000000012505337503",1,"000000000200017250","000000000200071220"
"000000012505322207",1,"000000001202031830","000000001202164326"
"000000001202165184",1,"000000001202032057","000000001202165148"
"000000001202164937",1,"000000001202031830","000000001202164322"
"000000012505338966",1,"000000000200014142","000000000200455394"
"000000012505337503",1,"000000000200014142","000000000200455394"
"000000015022344805",1,"000000000200014142","000000000200455394"
"000000001202164944",1,"000000001202031173","000000001202161753"
"000000012505322207",1,"000000001202031173","000000001202161757"
"000000012505337358",1,"000000000200017666","000000000200072117"
"000000012505337358",1,"000000000200014090","000000000200062281"
"000000015022344805",1,"000000001202031175","000000001202161766"
"000000015022344521",1,"000000001202031175","000000001202161766"
"000000012505321842",1,"000000001202031175","000000001202161766"
"000000015022344805",1,"000000001202031179","000000001202161785"
"000000012505321842",1,"000000001202031179","000000001202161785"
"000000001202165237",1,"000000001202031179","000000001202161785"
"000000012505322207",1,"000000001202031171","000000001202161741"
"000000001202164955",1,"000000001202031171","000000001202161737"
"000000015022344805",1,"000000001202031181","000000001202161794"
"000000012505321842",1,"000000001202031181","000000001202161794"
"000000001202165249",1,"000000001202031181","000000001202161794"
"000000012505344866",1,"000000000200018841","000000000200075528"
"000000015022344805",1,"000000000200107450","000000000200455407"
"000000012505322207",1,"000000001202031167","000000001202161728"
"000000001202164964",1,"000000001202031167","000000001202161724"
"000000012505336280",1,"000000000200013306","000000000200059724"
"000000012505337733",1,"000000000200017497","000000000200071749"
"000000012505337733",1,"000000000200017474","000000000200071707"
"000000012505337733",1,"000000000200017579","000000000200071909"
"000000012505337757",1,"000000000200017545","000000000200071849"
"000000012505337699",1,"000000000200017267","000000000200071265"
"000000015006456589",1,"000000000200017708","000000000200072187"
"000000012505337699",1,"000000000200017263","000000000200071254"
"000000015006456585",1,"000000000200017699","000000000200072175"
"000000015006456588",1,"000000000204282153","000000012503602617"
"000000012505337389",1,"000000000200017678","000000000200072139"
"000000012505337464",1,"000000000200017731","000000000200072279"
"000000012505337475",1,"000000015000975357","000000015004899527"
"000000012505337475",1,"000000000200017764","000000000200072384"
"000000012505344660",1,"000000000200018795","000000000200075394"
"000000012505344856",1,"000000000200018801","000000000200075405"
"000000015006464480",1,"000000000200018772","000000000200075332"
"000000012505337486",1,"000000000200017793","000000000200072470"
"000000015006464494",1,"000000000200022030","000000000200084726"
"000000012505344847",1,"000000000200018807","000000000200075420"
"000000012505344736",1,"000000000200018553","000000000200074790"
"000000012505344736",1,"000000000200018555","000000000200074796"
"000000015006464480",1,"000000015005428683","000000015034117095"
"000000012505332446",1,"000000000200095765","000000000200398912"
"000000012505322778",1,"000000000200021669","000000000200083593"
"000000012505345097",1,"000000000200021669","000000000200083593"
"000000015014312835",1,"000000000200019104","000000000200076179"
"000000015006456622",1,"000000000200090098","000000000200372414"
"000000015006456610",1,"000000000200090096","000000000200372409"
"000000015014312835",1,"000000000204282772","000000012503607297"
"000000015006456622",1,"000000000200090096","000000000200372409"
"000000015006456610",1,"000000000200090097","000000000200372412"
"000000012505322778",1,"000000000200107415","000000000200455551"
"000000015006456622",1,"000000000200090097","000000000200372412"
"000000012505322778",1,"000000000200107428","000000000200455556"
"000000012505334033",1,"000000000200090105","000000000200372440"
"000000012505332417",1,"000000000204518474","000000015019270686"
"000000012505322778",1,"000000000200107430","000000000200455558"
"000000012505345097",1,"000000000200021675","000000000200083612"
"000000012505322778",1,"000000000200107426","000000000200455554"
"000000012505333992",1,"000000000200090102","000000000200372422"
"000000015006456610",1,"000000000200090098","000000000200372414"
"000000015006456622",1,"000000000200090099","000000000200372418"
"000000012505333746",1,"000000000204282595","000000012503605738"
"000000015006456610",1,"000000000200090099","000000000200372418"
"000000015006456629",1,"000000000204282595","000000012503605738"
"000000012505334089",1,"000000000200090101","000000000200372420"
"000000012505333746",1,"000000000200090101","000000000200372420"
"000000012505322174",1,"000000000200107584","000000000200455194"
"000000001202164964",1,"000000001202031822","000000001202164153"
"000000012505322174",1,"000000000204282274","000000012503604288"
"000000012505322207",1,"000000001202031159","000000001202161698"
"000000015006464515",1,"000000000200018989","000000000200075919"
"000000015022344805",1,"000000001200015251","000000001200059730"
"000000015022344805",1,"000000001200015250","000000001200059726"
"000000012505322207",1,"000000000200107587","000000000200455159"
"000000015022343869",1,"000000000200107367","000000000200455503"
"000000012505322174",1,"000000000200107587","000000000200455159"
"000000012505360411",1,"000000000204517055","000000015006496061"
"000000012505343091",1,"000000000200090060","000000000200372223"
"000000015022344805",1,"000000000200107367","000000000200455503"
"000000015006495772",1,"000000000200107405","000000000200454384"
"000000012505322691",1,"000000000200107405","000000000200454384"
"000000015022343571",1,"000000000200107405","000000000200454384"
"000000012505342823",1,"000000000204282620","000000012503605975"
"000000012505343087",1,"000000000204282252","000000012503604063"
"000000012505343087",1,"000000000200090059","000000000200372219"
"000000012505322691",1,"000000000204282242","000000012503603886"
"000000015006495772",1,"000000000200107434","000000000200455413"
"000000012505322691",1,"000000000200107434","000000000200455413"
"000000012505342873",1,"000000000204282252","000000012503604063"
"000000012505342857",1,"000000000204282242","000000012503603881"
"000000015006456598",1,"000000000200090050","000000000200372174"
"000000012505333905",1,"000000000200090052","000000000200372193"
"000000015006456598",1,"000000000200090043","000000000200372150"
"000000012505342873",1,"000000000200090061","000000000200372232"
"000000012505321842",1,"000000000200107450","000000000200455407"
"000000015022344357",1,"000000000200018946","000000000200455498"
"000000012505321798",1,"000000000200018946","000000000200455498"
"000000015022344805",1,"000000000200018946","000000000200455498"
"000000012505344866",1,"000000000200018832","000000000200075482"
"000000012505321798",1,"000000001200015251","000000001200059730"
"000000012505360411",1,"000000000204282313","000000012503604499"
"000000012505321798",1,"000000001200015250","000000001200059726"
"000000012505344924",1,"000000001200016537","000000001200064240"
"000000015022343490",1,"000000000200107407","000000000200546264"
"000000012505322691",1,"000000000200107407","000000000200546264"
"000000015022343571",1,"000000000200107407","000000000200546264"
"000000015006456610",1,"000000000200090094","000000000200372402"
"000000012505322636",1,"000000000200107408","000000000200455545"
"000000015006495772",1,"000000000200107407","000000000200546264"
"000000015022343490",1,"000000000200107405","000000000200454384"
"000000015006456622",1,"000000000200090095","000000000200372407"
"000000012505322636",1,"000000000200107410","000000000200455549"
"000000015006456610",1,"000000000200090051","000000000200372186"
"000000012505328910",1,"000000000200013375","000000000200059932"
"000000012505328897",1,"000000000200013324","000000000200059801"
"000000012505328891",1,"000000000200013321","000000000200059795"
"000000012505328874",1,"000000000200013320","000000000200059783"
"000000012505342912",1,"000000000200090067","000000000200372290"
"000000012505342953",1,"000000000204282642","000000012503606109"
"000000012505343008",1,"000000000200090078","000000000200372335"
"000000012505342904",1,"000000000200090063","000000000200372266"
"000000012505342895",1,"000000000200090062","000000000200372263"
"000000012505340781",1,"000000000204281990","000000012503601603"
"000000012505340672",1,"000000000200075900","000000000200310101"
"000000012505340706",1,"000000000204281985","000000012503601529"
"000000012505340706",1,"000000000204281986","000000012503601546"
"000000012505341972",1,"000000000200075905","000000000200310125"
